round,item_name,n_reached,usage_matches,usage_rate,wins_with,wins_without,winrate_with,winrate_without,delta_winrate,wilson_with_lo,wilson_with_hi,wilson_without_lo,wilson_without_hi
14,Spectral Dagger,887,13,0.014656144306651634,10,752,0.011273957158962795,0.8478015783540023,-0.8365276211950394,0.006135081494683484,0.02062792553148144,0.822665193589837,0.8699382950662833
14,Time Dilator,887,10,0.011273957158962795,10,752,0.011273957158962795,0.8478015783540023,-0.8365276211950394,0.006135081494683484,0.02062792553148144,0.822665193589837,0.8699382950662833
14,Lucky Piggy,887,9,0.010146561443066516,9,753,0.010146561443066516,0.8489289740698985,-0.8387824126268321,0.005347125335553086,0.019170813656070117,0.8238591803410844,0.8709893763495775
14,Magic For Dummies,887,12,0.013528748590755355,9,753,0.010146561443066516,0.8489289740698985,-0.8387824126268321,0.005347125335553086,0.019170813656070117,0.8238591803410844,0.8709893763495775
14,Ripsaw Blade,887,10,0.011273957158962795,9,753,0.010146561443066516,0.8489289740698985,-0.8387824126268321,0.005347125335553086,0.019170813656070117,0.8238591803410844,0.8709893763495775
14,Stone Golem,887,9,0.010146561443066516,9,753,0.010146561443066516,0.8489289740698985,-0.8387824126268321,0.005347125335553086,0.019170813656070117,0.8238591803410844,0.8709893763495775
14,Dancing Dragon,887,9,0.010146561443066516,8,754,0.009019165727170236,0.8500563697857948,-0.8410372040586246,0.004577042787255633,0.01769582816982585,0.8250536167039709,0.8720400080212328
14,Perfect Amethyst,887,11,0.012401352874859075,8,754,0.009019165727170236,0.8500563697857948,-0.8410372040586246,0.004577042787255633,0.01769582816982585,0.8250536167039709,0.8720400080212328
14,Spell Scroll: Dark Frenzy,887,8,0.009019165727170236,8,754,0.009019165727170236,0.8500563697857948,-0.8410372040586246,0.004577042787255633,0.01769582816982585,0.8250536167039709,0.8720400080212328
14,Spell Scroll: Ice Block,887,8,0.009019165727170236,8,754,0.009019165727170236,0.8500563697857948,-0.8410372040586246,0.004577042787255633,0.01769582816982585,0.8250536167039709,0.8720400080212328
14,Artifact Stone: Heat,887,7,0.007891770011273957,7,755,0.007891770011273957,0.8511837655016911,-0.8432919954904171,0.003827888171832837,0.016199914750706926,0.8262485068194403,0.8730901859403051
14,Holy Spear,887,8,0.009019165727170236,7,755,0.007891770011273957,0.8511837655016911,-0.8432919954904171,0.003827888171832837,0.016199914750706926,0.8262485068194403,0.8730901859403051
14,Lantern Berry,887,7,0.007891770011273957,7,755,0.007891770011273957,0.8511837655016911,-0.8432919954904171,0.003827888171832837,0.016199914750706926,0.8262485068194403,0.8730901859403051
14,Perfect Emerald,887,9,0.010146561443066516,7,755,0.007891770011273957,0.8511837655016911,-0.8432919954904171,0.003827888171832837,0.016199914750706926,0.8262485068194403,0.8730901859403051
14,Cold Mirror,887,7,0.007891770011273957,6,756,0.006764374295377677,0.8523111612175873,-0.8455467869222096,0.0031037104472928893,0.014679024440705155,0.8274438549060634,0.8741399058882238
14,Cubert,887,9,0.010146561443066516,6,756,0.006764374295377677,0.8523111612175873,-0.8455467869222096,0.0031037104472928893,0.014679024440705155,0.8274438549060634,0.8741399058882238
14,Forging Hammer,887,6,0.006764374295377677,6,756,0.006764374295377677,0.8523111612175873,-0.8455467869222096,0.0031037104472928893,0.014679024440705155,0.8274438549060634,0.8741399058882238
14,Gingerbread Jerry,887,7,0.007891770011273957,6,756,0.006764374295377677,0.8523111612175873,-0.8455467869222096,0.0031037104472928893,0.014679024440705155,0.8274438549060634,0.8741399058882238
14,Lil Chestnut,887,7,0.007891770011273957,6,756,0.006764374295377677,0.8523111612175873,-0.8455467869222096,0.0031037104472928893,0.014679024440705155,0.8274438549060634,0.8741399058882238
14,Obsidian Dragon,887,6,0.006764374295377677,6,756,0.006764374295377677,0.8523111612175873,-0.8455467869222096,0.0031037104472928893,0.014679024440705155,0.8274438549060634,0.8741399058882238
14,Pumpkin,887,7,0.007891770011273957,6,756,0.006764374295377677,0.8523111612175873,-0.8455467869222096,0.0031037104472928893,0.014679024440705155,0.8274438549060634,0.8741399058882238
14,Rope,887,7,0.007891770011273957,6,756,0.006764374295377677,0.8523111612175873,-0.8455467869222096,0.0031037104472928893,0.014679024440705155,0.8274438549060634,0.8741399058882238
14,Unstable Recombobulator,887,9,0.010146561443066516,6,756,0.006764374295377677,0.8523111612175873,-0.8455467869222096,0.0031037104472928893,0.014679024440705155,0.8274438549060634,0.8741399058882238
14,Whetstone,887,7,0.007891770011273957,6,756,0.006764374295377677,0.8523111612175873,-0.8455467869222096,0.0031037104472928893,0.014679024440705155,0.8274438549060634,0.8741399058882238
14,Elephant Rune,887,5,0.005636978579481398,5,757,0.005636978579481398,0.8534385569334837,-0.8478015783540023,0.002410076876764947,0.013127589976691379,0.8286396652620697,0.8751891635667591
14,Flame Whip,887,5,0.005636978579481398,5,757,0.005636978579481398,0.8534385569334837,-0.8478015783540023,0.002410076876764947,0.013127589976691379,0.8286396652620697,0.8751891635667591
14,Hero Longsword,887,7,0.007891770011273957,5,757,0.005636978579481398,0.8534385569334837,-0.8478015783540023,0.002410076876764947,0.013127589976691379,0.8286396652620697,0.8751891635667591
14,Hero Shield,887,6,0.006764374295377677,5,757,0.005636978579481398,0.8534385569334837,-0.8478015783540023,0.002410076876764947,0.013127589976691379,0.8286396652620697,0.8751891635667591
14,Null Blade,887,7,0.007891770011273957,5,757,0.005636978579481398,0.8534385569334837,-0.8478015783540023,0.002410076876764947,0.013127589976691379,0.8286396652620697,0.8751891635667591
14,Prismatic Wand,887,6,0.006764374295377677,5,757,0.005636978579481398,0.8534385569334837,-0.8478015783540023,0.002410076876764947,0.013127589976691379,0.8286396652620697,0.8751891635667591
14,Scripture of Light,887,6,0.006764374295377677,5,757,0.005636978579481398,0.8534385569334837,-0.8478015783540023,0.002410076876764947,0.013127589976691379,0.8286396652620697,0.8751891635667591
14,Spear,887,5,0.005636978579481398,5,757,0.005636978579481398,0.8534385569334837,-0.8478015783540023,0.002410076876764947,0.013127589976691379,0.8286396652620697,0.8751891635667591
14,Sun Armor,887,5,0.005636978579481398,5,757,0.005636978579481398,0.8534385569334837,-0.8478015783540023,0.002410076876764947,0.013127589976691379,0.8286396652620697,0.8751891635667591
14,Sun Shield,887,6,0.006764374295377677,5,757,0.005636978579481398,0.8534385569334837,-0.8478015783540023,0.002410076876764947,0.013127589976691379,0.8286396652620697,0.8751891635667591
14,Villain Sword,887,5,0.005636978579481398,5,757,0.005636978579481398,0.8534385569334837,-0.8478015783540023,0.002410076876764947,0.013127589976691379,0.8286396652620697,0.8751891635667591
14,Belladonna's Shade,887,5,0.005636978579481398,4,758,0.004509582863585118,0.85456595264938,-0.8500563697857948,0.001755015818430467,0.011537583000484141,0.829835942267451,0.8762379545959196
14,Burning Blade,887,5,0.005636978579481398,4,758,0.004509582863585118,0.85456595264938,-0.8500563697857948,0.001755015818430467,0.011537583000484141,0.829835942267451,0.8762379545959196
14,Cheese Goobert,887,5,0.005636978579481398,4,758,0.004509582863585118,0.85456595264938,-0.8500563697857948,0.001755015818430467,0.011537583000484141,0.829835942267451,0.8762379545959196
14,Chess Board,887,6,0.006764374295377677,4,758,0.004509582863585118,0.85456595264938,-0.8500563697857948,0.001755015818430467,0.011537583000484141,0.829835942267451,0.8762379545959196
14,Crossblades,887,5,0.005636978579481398,4,758,0.004509582863585118,0.85456595264938,-0.8500563697857948,0.001755015818430467,0.011537583000484141,0.829835942267451,0.8762379545959196
14,Dragonskin Boots,887,5,0.005636978579481398,4,758,0.004509582863585118,0.85456595264938,-0.8500563697857948,0.001755015818430467,0.011537583000484141,0.829835942267451,0.8762379545959196
14,Hawk Rune,887,4,0.004509582863585118,4,758,0.004509582863585118,0.85456595264938,-0.8500563697857948,0.001755015818430467,0.011537583000484141,0.829835942267451,0.8762379545959196
14,Ice Flower,887,4,0.004509582863585118,4,758,0.004509582863585118,0.85456595264938,-0.8500563697857948,0.001755015818430467,0.011537583000484141,0.829835942267451,0.8762379545959196
14,Just Stats,887,4,0.004509582863585118,4,758,0.004509582863585118,0.85456595264938,-0.8500563697857948,0.001755015818430467,0.011537583000484141,0.829835942267451,0.8762379545959196
14,Perfect Ruby,887,11,0.012401352874859075,4,758,0.004509582863585118,0.85456595264938,-0.8500563697857948,0.001755015818430467,0.011537583000484141,0.829835942267451,0.8762379545959196
14,Spiked Staff,887,4,0.004509582863585118,4,758,0.004509582863585118,0.85456595264938,-0.8500563697857948,0.001755015818430467,0.011537583000484141,0.829835942267451,0.8762379545959196
14,Steel Goobert,887,5,0.005636978579481398,4,758,0.004509582863585118,0.85456595264938,-0.8500563697857948,0.001755015818430467,0.011537583000484141,0.829835942267451,0.8762379545959196
14,Thorn Whip,887,4,0.004509582863585118,4,758,0.004509582863585118,0.85456595264938,-0.8500563697857948,0.001755015818430467,0.011537583000484141,0.829835942267451,0.8762379545959196
14,Armored Power Puppy,887,3,0.0033821871476888386,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,Armored Wisdom Puppy,887,3,0.0033821871476888386,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,Badger Rune,887,3,0.0033821871476888386,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,Black Bishop,887,4,0.004509582863585118,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,Chili Goobert,887,4,0.004509582863585118,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,Devouring Sphere,887,4,0.004509582863585118,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,Dragon Claws,887,3,0.0033821871476888386,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,Dragon Knight,887,3,0.0033821871476888386,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,Frieren's Guide to Ice,887,4,0.004509582863585118,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,Hyper Hedgehog,887,3,0.0033821871476888386,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,Molten Dagger,887,6,0.006764374295377677,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,Nature Chronicles: Trees,887,4,0.004509582863585118,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,Pop,887,4,0.004509582863585118,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,Rat Chef,887,3,0.0033821871476888386,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,Sapphire Whelp,887,3,0.0033821871476888386,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,Squirrel Archer,887,3,0.0033821871476888386,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,White Bishop,887,4,0.004509582863585118,3,759,0.0033821871476888386,0.8556933483652762,-0.8523111612175874,0.0011508803342703778,0.00989665045010251,0.831032690386136,0.8772862745117762
14,Amethyst Whelp,887,2,0.002254791431792559,2,760,0.002254791431792559,0.8568207440811725,-0.85456595264938,0.0006185501238100549,0.008183912626021117,0.8322299141682407,0.8783341187642134
14,Broccoli Goobert,887,3,0.0033821871476888386,2,760,0.002254791431792559,0.8568207440811725,-0.85456595264938,0.0006185501238100549,0.008183912626021117,0.8322299141682407,0.8783341187642134
14,Burning Torch,887,2,0.002254791431792559,2,760,0.002254791431792559,0.8568207440811725,-0.85456595264938,0.0006185501238100549,0.008183912626021117,0.8322299141682407,0.8783341187642134
14,Courage Puppy,887,2,0.002254791431792559,2,760,0.002254791431792559,0.8568207440811725,-0.85456595264938,0.0006185501238100549,0.008183912626021117,0.8322299141682407,0.8783341187642134
14,Emerald Whelp,887,2,0.002254791431792559,2,760,0.002254791431792559,0.8568207440811725,-0.85456595264938,0.0006185501238100549,0.008183912626021117,0.8322299141682407,0.8783341187642134
14,Encyclopspedia of Darkness,887,3,0.0033821871476888386,2,760,0.002254791431792559,0.8568207440811725,-0.85456595264938,0.0006185501238100549,0.008183912626021117,0.8322299141682407,0.8783341187642134
14,Heart Shield,887,2,0.002254791431792559,2,760,0.002254791431792559,0.8568207440811725,-0.85456595264938,0.0006185501238100549,0.008183912626021117,0.8322299141682407,0.8783341187642134
14,Hero Sword,887,3,0.0033821871476888386,2,760,0.002254791431792559,0.8568207440811725,-0.85456595264938,0.0006185501238100549,0.008183912626021117,0.8322299141682407,0.8783341187642134
14,Impractically Large Bloodthorne,887,2,0.002254791431792559,2,760,0.002254791431792559,0.8568207440811725,-0.85456595264938,0.0006185501238100549,0.008183912626021117,0.8322299141682407,0.8783341187642134
14,Snowmaster,887,2,0.002254791431792559,2,760,0.002254791431792559,0.8568207440811725,-0.85456595264938,0.0006185501238100549,0.008183912626021117,0.8322299141682407,0.8783341187642134
14,Spiked Collar,887,2,0.002254791431792559,2,760,0.002254791431792559,0.8568207440811725,-0.85456595264938,0.0006185501238100549,0.008183912626021117,0.8322299141682407,0.8783341187642134
14,Staff of Fire,887,2,0.002254791431792559,2,760,0.002254791431792559,0.8568207440811725,-0.85456595264938,0.0006185501238100549,0.008183912626021117,0.8322299141682407,0.8783341187642134
14,White Pawn,887,4,0.004509582863585118,2,760,0.002254791431792559,0.8568207440811725,-0.85456595264938,0.0006185501238100549,0.008183912626021117,0.8322299141682407,0.8783341187642134
14,Wisdom Puppy,887,2,0.002254791431792559,2,760,0.002254791431792559,0.8568207440811725,-0.85456595264938,0.0006185501238100549,0.008183912626021117,0.8322299141682407,0.8783341187642134
14,Wooden Sword,887,3,0.0033821871476888386,2,760,0.002254791431792559,0.8568207440811725,-0.85456595264938,0.0006185501238100549,0.008183912626021117,0.8322299141682407,0.8783341187642134
14,Black Knight,887,2,0.002254791431792559,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Black Pawn,887,3,0.0033821871476888386,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Black Queen,887,1,0.0011273957158962795,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Bunch of Coins,887,1,0.0011273957158962795,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Carrot Goobert,887,1,0.0011273957158962795,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Chain Whip,887,1,0.0011273957158962795,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Cupcake Staff,887,1,0.0011273957158962795,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Daggerang,887,2,0.002254791431792559,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Double Axe,887,1,0.0011273957158962795,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Dragonscale Armor,887,1,0.0011273957158962795,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Fortuna's Grace,887,1,0.0011273957158962795,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Happy Bomb,887,3,0.0033821871476888386,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Jynx Staff,887,1,0.0011273957158962795,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Molten Greatsword,887,1,0.0011273957158962795,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Scissorswords,887,5,0.005636978579481398,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Tusk Poker,887,1,0.0011273957158962795,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Walrus Tusk,887,2,0.002254791431792559,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,White King,887,2,0.002254791431792559,1,761,0.0011273957158962795,0.8579481397970687,-0.8568207440811725,0.0001990356357980715,0.0063583590794913806,0.8334276182523979,0.8793814827145978
14,Armored Courage Puppy,887,1,0.0011273957158962795,0,762,0.0,0.859075535512965,-0.859075535512965,0.0,0.004312326680747733,0.8346258073681695,0.880428361633368
14,Black King,887,1,0.0011273957158962795,0,762,0.0,0.859075535512965,-0.859075535512965,0.0,0.004312326680747733,0.8346258073681695,0.880428361633368
14,Blue Sage Collar,887,1,0.0011273957158962795,0,762,0.0,0.859075535512965,-0.859075535512965,0.0,0.004312326680747733,0.8346258073681695,0.880428361633368
14,Rainbow Goobert Omegaooze Primeslime,887,1,0.0011273957158962795,0,762,0.0,0.859075535512965,-0.859075535512965,0.0,0.004312326680747733,0.8346258073681695,0.880428361633368
14,Spell Scroll: Frostbolt,887,1,0.0011273957158962795,0,762,0.0,0.859075535512965,-0.859075535512965,0.0,0.004312326680747733,0.8346258073681695,0.880428361633368
14,White Knight,887,2,0.002254791431792559,0,762,0.0,0.859075535512965,-0.859075535512965,0.0,0.004312326680747733,0.8346258073681695,0.880428361633368
15,Leather Bag,887,886,0.9988726042841037,742,1,0.8365276211950394,0.0011273957158962795,0.8354002254791432,0.8107491954605727,0.8594036128501304,0.0001990356357980715,0.0063583590794913806
15,Fanny Pack,887,875,0.9864712514092446,732,11,0.8252536640360767,0.012401352874859075,0.8128523111612176,0.7988741115956861,0.8488280163695998,0.006938539556155074,0.022069535504551565
15,Stamina Sack,887,820,0.9244644870349493,690,53,0.7779030439684329,0.05975197294250282,0.7181510710259301,0.7493829145048218,0.804026356009712,0.045969968447386725,0.07733096406407211
15,Potion Belt,887,774,0.8726042841037204,658,85,0.741826381059752,0.09582863585118377,0.6459977452085682,0.7120262117180628,0.7695408816911359,0.07816327038806042,0.1169798392287334
15,Protective Purse,887,737,0.830890642615558,613,130,0.6910935738444194,0.14656144306651633,0.5445321307779031,0.6599167801492056,0.7206222517056158,0.12481083643324087,0.17136033473793033
15,Storage Coffin,887,497,0.560315670800451,418,325,0.47125140924464487,0.3664036076662909,0.104847801578354,0.43859531267751806,0.5041554524416682,0.3353340686225735,0.3986253692842328
15,Relic Case,887,457,0.5152198421645998,379,364,0.42728297632469,0.41037204058624577,0.01691093573844421,0.39510998281434045,0.4600831289577187,0.37845391131189526,0.4430631799420381
15,Shelly,887,435,0.4904171364148816,373,370,0.4205186020293123,0.41713641488162345,0.003382187147688842,0.38844288608690447,0.45327981747790436,0.38511166654084067,0.449875832920343
15,Piggybank,887,423,0.4768883878241263,357,386,0.4024802705749718,0.4351747463359639,-0.0326944757609921,0.37069447468528277,0.43510714032685854,0.40289606818907747,0.4680125198247737
15,Cap of Discomfort,887,393,0.44306651634723787,336,407,0.3788049605411499,0.4588500563697858,-0.08004509582863589,0.3474683035063901,0.41118688278037513,0.4263042594537558,0.4917507572854715
15,Blueberries,887,378,0.42615558060879366,314,429,0.35400225479143177,0.4836527621195039,-0.12965050732807215,0.32322230262408297,0.3860413869027644,0.45090658039146503,0.5165399331076801
15,Corrupted Crystal,887,370,0.41713641488162345,314,429,0.35400225479143177,0.4836527621195039,-0.12965050732807215,0.32322230262408297,0.3860413869027644,0.45090658039146503,0.5165399331076801
15,Mr. Struggles,887,349,0.39346110484780156,310,433,0.34949267192784667,0.4881623449830891,-0.13866967305524242,0.31882369264342075,0.38145972474525974,0.4553884025002774,0.5210383831370345
15,Mrs. Struggles,887,333,0.3754227733934611,296,447,0.3337091319052988,0.503945885005637,-0.1702367531003382,0.30345287889067996,0.36539958601441647,0.4710957331035165,0.5367620050173795
15,Banana,887,353,0.3979706877113867,291,452,0.32807215332581735,0.5095828635851184,-0.18151071025930104,0.2979726399134629,0.3596544848189249,0.47671339007560093,0.5423696882180037
15,Box of Riches,887,328,0.3697857948139797,282,461,0.3179255918827508,0.5197294250281849,-0.20180383314543404,0.288120891501795,0.3493006209197175,0.4868356523280868,0.5524530382763932
15,Toad,887,329,0.370913190529876,278,465,0.3134160090191657,0.52423900789177,-0.2108229988726043,0.2837476564718808,0.34469358381146475,0.49133876554095307,0.5569301972016938
15,Chipped Amethyst,887,284,0.3201803833145434,246,497,0.2773393461104848,0.560315670800451,-0.2829763246899662,0.2488851116586802,0.30771395151933034,0.5274601536233299,0.5926509862246521
15,Corrupted Armor,887,276,0.3111612175873732,240,503,0.2705749718151071,0.5670800450958287,-0.29650507328072156,0.24237396019937352,0.3007546947713867,0.5342521657040074,0.5993293823512249
15,Cap of Resilience,887,275,0.3100338218714769,226,517,0.2547914317925592,0.5828635851183765,-0.32807215332581735,0.22721475449686226,0.2844829479903139,0.550124167079657,0.6148883334591594
15,Jynx torquilla,887,257,0.2897406989853439,219,524,0.24689966178128522,0.5907553551296505,-0.3438556933483653,0.21965339563242392,0.27632883061296026,0.5580728717992618,0.6226551049813465
15,Sir Sand,887,239,0.26944757609921083,216,527,0.24351747463359638,0.5941375422773394,-0.350620067643743,0.21641666849313074,0.2728303536486283,0.5614820763523103,0.6259811045319232
15,Mana Orb,887,255,0.2874859075535513,213,530,0.24013528748590757,0.5975197294250282,-0.3573844419391206,0.21318230094571883,0.26932951709241504,0.5648928596731414,0.6293055253147172
15,Deck of Cards,887,253,0.2852311161217587,210,533,0.23675310033821872,0.6009019165727171,-0.36414881623449835,0.2099503267484123,0.2658262871860964,0.5683052281208848,0.632628360970599
15,Prismatic Orb,887,257,0.2897406989853439,209,534,0.23562570462232243,0.6020293122886133,-0.3664036076662909,0.2088735398882354,0.2646580060117316,0.5694430376583917,0.6337356194676338
15,Chipped Topaz,887,246,0.2773393461104848,207,536,0.23337091319052988,0.6042841037204059,-0.370913190529876,0.20672078093059482,0.26232062890028873,0.571719188324214,0.6359496048708949
15,Chipped Ruby,887,227,0.25591882750845546,195,548,0.21984216459977451,0.6178128523111612,-0.3979706877113867,0.19382763010466555,0.24827296331171736,0.5853910889976126,0.6492185206119969
15,Snow Stick,887,217,0.24464487034949267,195,548,0.21984216459977451,0.6178128523111612,-0.3979706877113867,0.19382763010466555,0.24827296331171736,0.5853910889976126,0.6492185206119969
15,Oil Lamp,887,226,0.2547914317925592,194,549,0.21871476888387825,0.6189402480270575,-0.40022547914317924,0.19275505982928892,0.24710046555255227,0.5865315836502101,0.6503230939939413
15,Customer Card,887,229,0.25817361894024804,193,550,0.21758737316798196,0.6200676437429538,-0.4024802705749718,0.19168278280750134,0.24592767453979814,0.5876722596209644,0.6514274860577286
15,Maneki-neko,887,219,0.24689966178128522,182,561,0.20518602029312288,0.6324689966178129,-0.42728297632469,0.17990757353244038,0.23300713543490023,0.6002317536535595,0.6635637404050925
15,Burning Coal,887,202,0.2277339346110485,176,567,0.1984216459977452,0.6392333709131905,-0.44081172491544535,0.17350061322356652,0.22594368753652377,0.607091808095107,0.6701740941707953
15,Flawed Amethyst,887,208,0.23449830890642615,170,573,0.19165727170236754,0.6459977452085682,-0.45434047350620066,0.16710540422907483,0.21886848832376515,0.6139586130972357,0.676777697375917
15,Miss Fortune,887,189,0.21307779030439683,170,573,0.19165727170236754,0.6459977452085682,-0.45434047350620066,0.16710540422907483,0.21886848832376515,0.6139586130972357,0.676777697375917
15,Fly Agaric,887,193,0.21758737316798196,161,582,0.18151071025930102,0.6561443066516347,-0.4746335963923337,0.15753566327095483,0.20823261697100967,0.6242716659620696,0.6866702568219584
15,Shiny Shell,887,187,0.21082299887260428,158,585,0.17812852311161217,0.6595264937993236,-0.4813979706877114,0.15435216183257006,0.2046809143057693,0.6277128216732215,0.6899643052144318
15,Chipped Emerald,887,190,0.21420518602029312,157,586,0.17700112739571588,0.6606538895152199,-0.483652762119504,0.15329172953458917,0.20349627856920846,0.6288602631813359,0.691061931740859
15,Blood Amulet,887,194,0.21871476888387825,156,587,0.17587373167981962,0.6617812852311161,-0.4859075535512965,0.15223166920348258,0.20231127086577333,0.6300079002692752,0.6921593626874615
15,Star of Courage,887,177,0.1995490417136415,155,588,0.17474633596392333,0.6629086809470124,-0.4881623449830891,0.1511719836304003,0.2011258884043139,0.6311557334113952,0.6932565975798831
15,Nocturnal Lock Lifter,887,188,0.21195039458850057,154,589,0.17361894024802707,0.6640360766629086,-0.4904171364148816,0.1501126756514846,0.19994012834868788,0.6323037630873103,0.6943536359385098
15,Snowball,887,183,0.20631341600901917,151,592,0.17023675310033823,0.6674182638105975,-0.4971815107102593,0.1469370463372119,0.1963805535593354,0.6357490361939305,0.6976435669355147
15,Flawed Topaz,887,170,0.19165727170236754,148,595,0.1668545659526494,0.6708004509582863,-0.503945885005637,0.14376492200627577,0.19281747378664638,0.6391960958866308,0.7009317113464396
15,Health Potion,887,180,0.20293122886133033,147,596,0.1657271702367531,0.6719278466741826,-0.5062006764374295,0.14270834059504406,0.19162898716333637,0.6403455151810751,0.702027360086537
15,Crow,887,161,0.18151071025930102,145,598,0.16347237880496054,0.6741826381059752,-0.5107102593010147,0.1405963871498696,0.1892508045394274,0.6426449559985183,0.7042180553381772
15,Divine Potion,887,171,0.1927846674182638,145,598,0.16347237880496054,0.6741826381059752,-0.5107102593010147,0.1405963871498696,0.1892508045394274,0.6426449559985183,0.7042180553381772
15,Platinum Customer Card,887,173,0.19503945885005636,144,599,0.16234498308906425,0.6753100338218715,-0.5129650507328072,0.13954102175176664,0.18806110190298864,0.6437949785860766,0.7053131007851607
15,False Life,887,173,0.19503945885005636,141,602,0.1589627959413754,0.6786922209695603,-0.5197294250281849,0.13637741188365307,0.18448950766747704,0.6472462615748683,0.7085970218999941
15,Garlic,887,175,0.19729425028184894,141,602,0.1589627959413754,0.6786922209695603,-0.5197294250281849,0.13637741188365307,0.18448950766747704,0.6472462615748683,0.7085970218999941
